Student_ID,Status,Is_Dropout,Skor_Risiko,Level_Risiko,Program_Studi,Jalur_Masuk,Kelas,Gender_Label,Kelompok_Usia,Age_at_enrollment,Status_Pernikahan,Debtor_Label,Tuition_fees_up_to_date_Label,Scholarship_holder_Label,Displaced_Label,Educational_special_needs_Label,International_Label,Admission_grade,Previous_qualification_grade,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Approval_Rate,Rata_Nilai,Kategori_Performa,Unemployment_rate,Inflation_rate,GDP
STD-1436,Dropout,1,89.4,Tinggi,Management,International student,Reguler (Siang),Laki-laki,24-27,26,Single,Ya,Menunggak,Tidak,Tidak,Tidak,Internasional,100.0,133.1,7,6,13.0,6,2,14.0,61.5,13.5,Sedang (50-75%),11.1,0.6,2.02
STD-1437,Enrolled,0,4.4,Rendah,Informatics Engineering,International student,Reguler (Siang),Perempuan,<=20,19,Single,Ya,Lunas,Tidak,Tidak,Tidak,Internasional,160.0,160.0,6,2,13.5,5,2,11.0,36.4,12.25,Rendah (25-50%),8.9,1.4,3.51
STD-1438,Graduate,0,2.7,Rendah,Social Service (eve),Over 23 years old,Kelas Malam,Perempuan,28-35,35,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,101.0,140.0,6,6,12.5,6,6,12.166666666666666,100.0,12.33,Baik (>75%),15.5,2.8,-4.06
STD-1439,Graduate,0,1.8,Rendah,Advertising & Marketing,3rd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,121.5,133.0,6,6,13.0,6,6,14.333333333333334,100.0,13.67,Baik (>75%),12.4,0.5,1.79
STD-1440,Graduate,0,9.8,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,126.8,138.0,5,4,11.75,5,5,12.571428571428571,90.0,12.16,Baik (>75%),10.8,1.4,1.74
STD-1441,Graduate,0,6.1,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,132.9,142.0,5,4,12.5,5,4,14.25,80.0,13.38,Baik (>75%),7.6,2.6,0.32
STD-1442,Graduate,0,63.4,Tinggi,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,24-27,25,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,134.3,115.0,17,17,11.61111111111111,17,17,12.055555555555555,100.0,11.83,Baik (>75%),12.4,0.5,1.79
STD-1443,Graduate,0,4.6,Rendah,Tourism,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.5,125.0,6,6,14.0,6,6,14.666666666666666,100.0,14.33,Baik (>75%),11.1,0.6,2.02
STD-1444,Dropout,1,97.4,Tinggi,Agronomy,2nd phase - general,Reguler (Siang),Laki-laki,24-27,26,Single,Ya,Menunggak,Tidak,Ya,Tidak,Domestik,144.1,170.0,6,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),16.2,0.3,-0.92
STD-1445,Graduate,0,2.6,Rendah,Management (evening),Change of course,Kelas Malam,Laki-laki,28-35,34,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,100.0,140.0,5,5,13.8,5,5,13.833333333333334,100.0,13.82,Baik (>75%),9.4,-0.8,-3.12
STD-1446,Dropout,1,91.5,Tinggi,Tourism,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Domestik,114.8,110.0,5,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),12.7,3.7,-1.7
STD-1447,Dropout,1,83.0,Tinggi,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Menunggak,Tidak,Tidak,Tidak,Domestik,111.9,114.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),9.4,-0.8,-3.12
STD-1448,Dropout,1,30.7,Sedang,Informatics Engineering,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,125.4,138.0,5,4,12.25,5,3,12.333333333333334,70.0,12.29,Sedang (50-75%),8.9,1.4,3.51
STD-1449,Dropout,1,41.2,Sedang,Agronomy,Tech. specialization holder,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,140.0,6,3,11.5,6,3,13.666666666666666,50.0,12.58,Rendah (25-50%),12.4,0.5,1.79
STD-1450,Graduate,0,10.4,Rendah,Communication Design,Tech. specialization holder,Reguler (Siang),Laki-laki,24-27,25,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,140.0,7,6,12.571428571428571,9,9,12.555555555555555,93.8,12.56,Baik (>75%),16.2,0.3,-0.92
STD-1451,Dropout,1,15.6,Rendah,Equinculture,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,127.8,132.0,6,6,12.0,6,5,12.166666666666666,91.7,12.08,Baik (>75%),11.1,0.6,2.02
STD-1452,Graduate,0,5.5,Rendah,Agronomy,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,131.6,148.0,12,11,12.0,12,12,12.307692307692308,95.8,12.15,Baik (>75%),15.5,2.8,-4.06
STD-1453,Dropout,1,46.1,Sedang,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,119.4,132.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),10.8,1.4,1.74
STD-1454,Graduate,0,9.7,Rendah,Social Service,3rd phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,129.9,126.0,7,6,12.0,6,6,11.166666666666666,92.3,11.58,Baik (>75%),10.8,1.4,1.74
STD-1455,Enrolled,0,9.1,Rendah,Informatics Engineering,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,114.0,121.0,5,4,11.6,5,4,12.25,80.0,11.92,Baik (>75%),7.6,2.6,0.32
STD-1456,Dropout,1,84.3,Tinggi,Management,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,113.4,120.0,5,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),11.1,0.6,2.02
STD-1457,Enrolled,0,16.3,Rendah,Management,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,117.8,123.0,5,5,12.0,5,4,13.0,90.0,12.5,Baik (>75%),8.9,1.4,3.51
STD-1458,Enrolled,0,6.3,Rendah,Nursing,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,114.3,122.0,7,6,13.976666666666668,8,6,12.041666666666666,80.0,13.01,Baik (>75%),11.1,0.6,2.02
STD-1459,Enrolled,0,58.5,Sedang,Advertising & Marketing,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,129.7,136.0,6,4,12.5,6,1,10.0,41.7,11.25,Rendah (25-50%),16.2,0.3,-0.92
STD-1460,Dropout,1,94.3,Tinggi,Management,3rd phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Domestik,112.0,119.0,5,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),9.4,-0.8,-3.12
STD-1461,Dropout,1,73.4,Tinggi,Advertising & Marketing,Over 23 years old,Reguler (Siang),Laki-laki,24-27,24,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,120.0,6,4,10.5,6,4,12.5,66.7,11.5,Sedang (50-75%),15.5,2.8,-4.06
STD-1462,Graduate,0,5.8,Rendah,Agronomy,Tech. specialization holder,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,150.0,150.0,6,5,12.857142857142858,6,6,12.3,91.7,12.58,Baik (>75%),16.2,0.3,-0.92
STD-1463,Enrolled,0,16.4,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,122.4,121.0,5,3,11.666666666666666,5,4,12.0,70.0,11.83,Sedang (50-75%),9.4,-0.8,-3.12
STD-1464,Dropout,1,36.7,Sedang,Informatics Engineering,Change of institution/course,Reguler (Siang),Laki-laki,21-23,23,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,150.0,140.0,5,2,13.0,5,1,10.0,30.0,11.5,Rendah (25-50%),8.9,1.4,3.51
STD-1465,Enrolled,0,18.0,Rendah,Tourism,2nd phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,135.0,135.0,6,6,11.833333333333334,6,5,10.4,91.7,11.12,Baik (>75%),7.6,2.6,0.32
STD-1466,Graduate,0,10.7,Rendah,Social Service (eve),Change of course,Kelas Malam,Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,116.2,116.0,11,11,12.454545454545457,11,8,12.75,86.4,12.6,Baik (>75%),9.4,-0.8,-3.12
STD-1467,Dropout,1,75.2,Tinggi,Informatics Engineering,2nd phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.4,120.0,5,3,11.0,5,0,0.0,30.0,5.5,Rendah (25-50%),10.8,1.4,1.74
STD-1468,Enrolled,0,43.3,Sedang,Informatics Engineering,2nd phase - general,Reguler (Siang),Laki-laki,21-23,21,Married,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,122.9,126.0,5,4,13.2,5,4,14.25,80.0,13.72,Baik (>75%),7.6,2.6,0.32
STD-1469,Graduate,0,3.0,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,155.0,170.0,6,6,15.5,6,6,14.166666666666666,100.0,14.83,Baik (>75%),11.1,0.6,2.02
STD-1470,Graduate,0,10.0,Rendah,Tourism,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.4,123.0,6,6,12.333333333333334,6,6,13.666666666666666,100.0,13.0,Baik (>75%),11.1,0.6,2.02
STD-1471,Enrolled,0,6.8,Rendah,Management,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,124.2,120.0,5,5,12.0,5,4,11.4,90.0,11.7,Baik (>75%),13.9,-0.3,0.79
STD-1472,Enrolled,0,30.4,Sedang,Agronomy,Tech. specialization holder,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,130.0,130.0,6,4,11.6,6,5,11.5,75.0,11.55,Sedang (50-75%),15.5,2.8,-4.06
STD-1473,Graduate,0,4.7,Rendah,Journalism & Comm,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,126.2,130.0,6,6,11.333333333333334,6,6,12.285714285714286,100.0,11.81,Baik (>75%),16.2,0.3,-0.92
STD-1474,Dropout,1,93.4,Tinggi,Journalism & Comm,2nd phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.5,117.0,6,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),9.4,-0.8,-3.12
STD-1475,Enrolled,0,31.6,Sedang,Informatics Engineering,2nd phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.7,131.0,5,4,12.0,5,2,12.5,60.0,12.25,Sedang (50-75%),10.8,1.4,1.74
STD-1476,Graduate,0,8.6,Rendah,Equinculture,2nd phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,122.5,130.0,5,4,12.0,5,5,12.6,90.0,12.3,Baik (>75%),9.4,-0.8,-3.12
STD-1477,Dropout,1,85.2,Tinggi,Management (evening),Over 23 years old,Kelas Malam,Laki-laki,28-35,33,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,139.2,133.0,5,2,12.5,5,2,11.5,40.0,12.0,Rendah (25-50%),12.7,3.7,-1.7
STD-1478,Graduate,0,15.2,Rendah,Animation & Multimedia,Change of institution/course,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,131.2,128.0,12,12,13.666666666666666,11,11,13.0,100.0,13.33,Baik (>75%),8.9,1.4,3.51
STD-1479,Dropout,1,96.0,Tinggi,Agronomy,Over 23 years old,Reguler (Siang),Laki-laki,24-27,25,Married,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,120.0,133.1,6,2,14.5,6,0,0.0,16.7,7.25,Kritis (<25%),15.5,2.8,-4.06
STD-1480,Dropout,1,82.9,Tinggi,Veterinary Nursing,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,116.7,123.0,6,4,13.2,6,0,0.0,33.3,6.6,Rendah (25-50%),12.4,0.5,1.79
STD-1481,Dropout,1,38.8,Sedang,Veterinary Nursing,Short cycle holder,Reguler (Siang),Laki-laki,21-23,22,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,150.0,150.0,7,5,12.166666666666666,8,5,14.8,66.7,13.48,Sedang (50-75%),8.9,1.4,3.51
STD-1482,Graduate,0,11.7,Rendah,Journalism & Comm,Over 23 years old,Reguler (Siang),Perempuan,>35,39,Divorced,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,117.5,133.1,6,4,11.25,6,6,11.333333333333334,83.3,11.29,Baik (>75%),10.8,1.4,1.74
STD-1483,Graduate,0,1.9,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,137.6,140.0,6,6,15.166666666666666,6,6,14.428571428571429,100.0,14.8,Baik (>75%),8.9,1.4,3.51
STD-1484,Graduate,0,7.8,Rendah,Tourism,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,124.3,126.0,6,6,11.166666666666666,6,4,13.4,83.3,12.28,Baik (>75%),16.2,0.3,-0.92
STD-1485,Graduate,0,2.2,Rendah,Nursing,Over 23 years old,Reguler (Siang),Perempuan,24-27,26,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,116.0,133.1,7,6,10.983333333333334,7,6,10.983333333333334,85.7,10.98,Baik (>75%),7.6,2.6,0.32
STD-1486,Graduate,0,3.2,Rendah,Social Service,3rd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,121.4,121.0,6,4,10.75,6,5,11.5,75.0,11.12,Sedang (50-75%),15.5,2.8,-4.06
STD-1487,Graduate,0,10.7,Rendah,Veterinary Nursing,Short cycle holder,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Menunggak,Ya,Ya,Tidak,Domestik,142.8,140.0,12,11,13.384615384615383,9,7,14.285714285714286,85.7,13.84,Baik (>75%),8.9,1.4,3.51
STD-1488,Enrolled,0,8.4,Rendah,Advertising & Marketing,2nd phase - general,Reguler (Siang),Perempuan,24-27,25,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,96.0,133.1,6,6,11.285714285714286,6,5,12.2,91.7,11.74,Baik (>75%),15.5,2.8,-4.06
STD-1489,Dropout,1,90.3,Tinggi,Social Service (eve),Change of course,Kelas Malam,Laki-laki,24-27,24,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,125.0,131.0,6,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),16.2,0.3,-0.92
STD-1490,Graduate,0,11.6,Rendah,Informatics Engineering,2nd phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,126.1,124.0,5,4,13.0,5,5,14.833333333333334,90.0,13.92,Baik (>75%),7.6,2.6,0.32
STD-1491,Graduate,0,7.3,Rendah,Agronomy,Over 23 years old,Reguler (Siang),Laki-laki,28-35,29,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,155.8,120.0,6,6,16.11111111111111,6,6,13.5,100.0,14.81,Baik (>75%),13.9,-0.3,0.79
STD-1492,Graduate,0,5.9,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,116.0,133.1,6,6,11.5,6,6,11.0,100.0,11.25,Baik (>75%),16.2,0.3,-0.92
STD-1493,Dropout,1,65.7,Tinggi,Equinculture,Tech. specialization holder,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,110.0,110.0,6,4,10.75,6,2,10.5,50.0,10.62,Rendah (25-50%),13.9,-0.3,0.79
STD-1494,Graduate,0,18.0,Rendah,Advertising & Marketing,Over 23 years old,Reguler (Siang),Laki-laki,24-27,24,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,97.2,133.1,6,4,11.6,6,5,13.0,75.0,12.3,Sedang (50-75%),11.1,0.6,2.02
STD-1495,Dropout,1,95.2,Tinggi,Nursing,Over 23 years old,Reguler (Siang),Laki-laki,24-27,24,Single,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,100.0,133.1,7,0,0.0,7,0,0.0,0.0,0.0,Kritis (<25%),16.2,0.3,-0.92
STD-1496,Graduate,0,6.3,Rendah,Informatics Engineering,Holder of other higher course,Reguler (Siang),Laki-laki,21-23,23,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,140.0,5,5,13.8,5,5,14.142857142857142,100.0,13.97,Baik (>75%),11.1,0.6,2.02
STD-1497,Graduate,0,5.7,Rendah,Oral Hygiene,Change of course,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,128.0,130.0,7,7,13.585714285714284,8,8,14.6875,100.0,14.14,Baik (>75%),15.5,2.8,-4.06
STD-1498,Graduate,0,7.2,Rendah,Advertising & Marketing,2nd phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,115.3,110.0,6,6,13.857142857142858,6,5,13.0,91.7,13.43,Baik (>75%),15.5,2.8,-4.06
STD-1499,Enrolled,0,23.6,Rendah,Agronomy,Over 23 years old,Reguler (Siang),Laki-laki,28-35,28,Divorced,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,150.0,140.0,6,5,12.0,6,6,12.333333333333334,91.7,12.17,Baik (>75%),11.1,0.6,2.02
STD-1500,Graduate,0,4.5,Rendah,Agronomy,Tech. specialization holder,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,160.0,160.0,6,6,13.444444444444445,6,5,12.6,91.7,13.02,Baik (>75%),13.9,-0.3,0.79
STD-1501,Graduate,0,1.7,Rendah,Communication Design,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,133.1,138.0,6,6,14.0,6,6,13.857142857142858,100.0,13.93,Baik (>75%),8.9,1.4,3.51
STD-1502,Dropout,1,89.0,Tinggi,Advertising & Marketing,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,119.0,126.0,6,1,12.0,6,0,0.0,8.3,6.0,Kritis (<25%),10.8,1.4,1.74
STD-1503,Graduate,0,10.0,Rendah,Management (evening),Over 23 years old,Kelas Malam,Laki-laki,28-35,33,Married,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,156.0,120.0,5,5,14.2,5,5,13.833333333333334,100.0,14.02,Baik (>75%),10.8,1.4,1.74
STD-1504,Enrolled,0,2.7,Rendah,Nursing,Over 23 years old,Reguler (Siang),Perempuan,28-35,35,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,163.7,130.0,7,5,13.34,7,5,10.84,71.4,12.09,Sedang (50-75%),12.4,0.5,1.79
STD-1505,Enrolled,0,8.4,Rendah,Nursing,Over 23 years old,Reguler (Siang),Perempuan,24-27,27,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,130.0,130.0,8,7,12.457142857142856,8,7,12.457142857142856,87.5,12.46,Baik (>75%),12.7,3.7,-1.7
STD-1506,Dropout,1,89.2,Tinggi,Journalism & Comm,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Domestik,123.1,122.0,6,3,11.0,6,3,12.0,50.0,11.5,Rendah (25-50%),9.4,-0.8,-3.12
STD-1507,Enrolled,0,8.0,Rendah,Management (evening),Over 23 years old,Kelas Malam,Perempuan,28-35,31,Single,Tidak,Lunas,Ya,Tidak,Tidak,Internasional,160.0,160.0,5,4,10.5,5,4,10.5,80.0,10.5,Baik (>75%),15.5,2.8,-4.06
STD-1508,Graduate,0,30.7,Sedang,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,136.1,134.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),9.4,-0.8,-3.12
STD-1509,Graduate,0,3.4,Rendah,Communication Design,Change of course,Reguler (Siang),Laki-laki,21-23,22,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,132.7,134.0,13,13,14.0,12,12,13.0,100.0,13.5,Baik (>75%),15.5,2.8,-4.06
STD-1510,Dropout,1,95.0,Tinggi,Nursing,Change of course,Reguler (Siang),Perempuan,>35,39,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Internasional,128.2,140.0,7,0,0.0,8,0,0.0,0.0,0.0,Kritis (<25%),12.7,3.7,-1.7
STD-1511,Dropout,1,95.3,Tinggi,Tourism,2nd phase - general,Reguler (Siang),Laki-laki,21-23,22,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Domestik,126.7,127.0,1,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),12.4,0.5,1.79
STD-1512,Enrolled,0,24.7,Rendah,Management (evening),Over 23 years old,Kelas Malam,Laki-laki,>35,47,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,150.0,133.1,5,4,10.0,5,4,12.5,80.0,11.25,Baik (>75%),9.4,-0.8,-3.12
STD-1513,Graduate,0,31.9,Sedang,Animation & Multimedia,2nd phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,156.3,143.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),11.1,0.6,2.02
STD-1514,Graduate,0,1.9,Rendah,Tourism,Ordinance 854-B/99,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Internasional,116.1,115.0,6,6,13.5,6,6,14.333333333333334,100.0,13.92,Baik (>75%),12.4,0.5,1.79
STD-1515,Dropout,1,97.3,Tinggi,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.8,131.0,7,0,0.0,8,0,0.0,0.0,0.0,Kritis (<25%),15.5,2.8,-4.06
STD-1516,Graduate,0,3.3,Rendah,Animation & Multimedia,1st phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,153.0,146.0,17,17,13.38888888888889,17,17,14.88888888888889,100.0,14.14,Baik (>75%),11.1,0.6,2.02
STD-1517,Dropout,1,98.3,Tinggi,Nursing,Holder of other higher course,Reguler (Siang),Perempuan,>35,39,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Domestik,140.0,140.0,7,0,0.0,8,0,0.0,0.0,0.0,Kritis (<25%),12.4,0.5,1.79
STD-1518,Graduate,0,4.0,Rendah,Animation & Multimedia,2nd phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,131.9,135.0,12,12,13.583333333333334,11,11,13.583333333333334,100.0,13.58,Baik (>75%),8.9,1.4,3.51
STD-1519,Enrolled,0,13.5,Rendah,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,141.4,133.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),13.9,-0.3,0.79
STD-1520,Dropout,1,96.9,Tinggi,Management,Over 23 years old,Reguler (Siang),Laki-laki,24-27,24,Single,Ya,Menunggak,Tidak,Ya,Tidak,Domestik,140.0,133.1,5,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),12.7,3.7,-1.7
STD-1521,Dropout,1,96.8,Tinggi,Management (evening),Over 23 years old,Kelas Malam,Laki-laki,24-27,27,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,115.0,120.0,5,1,10.0,5,0,0.0,10.0,5.0,Kritis (<25%),12.7,3.7,-1.7
STD-1522,Graduate,0,11.8,Rendah,Management (evening),Over 23 years old,Kelas Malam,Laki-laki,28-35,29,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,168.0,133.1,5,5,15.2,5,5,15.2,100.0,15.2,Baik (>75%),11.1,0.6,2.02
STD-1523,Dropout,1,95.1,Tinggi,Veterinary Nursing,2nd phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,101.3,130.0,6,4,12.8,6,0,0.0,33.3,6.4,Rendah (25-50%),12.4,0.5,1.79
STD-1524,Dropout,1,14.5,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,122.6,125.0,5,5,11.166666666666666,5,4,11.0,90.0,11.08,Baik (>75%),9.4,-0.8,-3.12
STD-1525,Enrolled,0,11.5,Rendah,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,141.7,134.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),7.6,2.6,0.32
STD-1526,Graduate,0,6.2,Rendah,Nursing,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,132.3,151.0,8,7,12.828571428571427,8,7,12.828571428571427,87.5,12.83,Baik (>75%),12.7,3.7,-1.7
STD-1527,Dropout,1,92.1,Tinggi,Journalism & Comm,2nd phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,111.7,112.0,6,6,12.5,6,4,12.6,83.3,12.55,Baik (>75%),15.5,2.8,-4.06
STD-1528,Graduate,0,56.6,Sedang,Informatics Engineering,Over 23 years old,Reguler (Siang),Laki-laki,28-35,28,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,98.7,120.0,5,3,10.0,5,3,12.4,60.0,11.2,Sedang (50-75%),12.4,0.5,1.79
