Student_ID,Status,Kohort,Is_Dropout,Skor_Risiko,Level_Risiko,Program_Studi,Jalur_Masuk,Kelas,Gender_Label,Kelompok_Usia,Age_at_enrollment,Status_Pernikahan,Debtor_Label,Tuition_fees_up_to_date_Label,Scholarship_holder_Label,Displaced_Label,Educational_special_needs_Label,International_Label,Admission_grade,Previous_qualification_grade,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Approval_Rate,Rata_Nilai,Kategori_Performa,Unemployment_rate,Inflation_rate,GDP
STD-4374,Enrolled,Masih Aktif,,70.9,Tinggi,Animation & Multimedia,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,143.8,135.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),12.7,3.7,-1.7
STD-4393,Enrolled,Masih Aktif,,70.9,Tinggi,Social Service,1st phase - general,Reguler (Siang),Laki-laki,21-23,22,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,100.0,133.1,6,4,11.25,6,3,11.0,58.3,11.12,Sedang (50-75%),8.9,1.4,3.51
STD-4014,Enrolled,Masih Aktif,,70.8,Tinggi,Management,2nd phase - general,Reguler (Siang),Laki-laki,21-23,22,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,109.0,133.1,5,3,12.333333333333334,5,3,10.571428571428571,60.0,11.45,Sedang (50-75%),10.8,1.4,1.74
STD-4269,Enrolled,Masih Aktif,,70.5,Tinggi,Management (evening),Over 23 years old,Kelas Malam,Laki-laki,>35,39,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,100.0,5,4,12.25,5,4,12.75,80.0,12.5,Baik (>75%),15.5,2.8,-4.06
STD-4094,Enrolled,Masih Aktif,,70.4,Tinggi,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,127.4,134.0,6,5,12.2,6,5,12.2,83.3,12.2,Baik (>75%),10.8,1.4,1.74
STD-3772,Enrolled,Masih Aktif,,70.3,Tinggi,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,137.2,127.0,6,6,12.166666666666666,6,4,12.75,83.3,12.46,Baik (>75%),10.8,1.4,1.74
STD-4323,Enrolled,Masih Aktif,,70.1,Tinggi,Social Service,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,118.7,125.0,6,4,11.75,6,3,11.333333333333334,58.3,11.54,Sedang (50-75%),15.5,2.8,-4.06
STD-3932,Enrolled,Masih Aktif,,70.1,Tinggi,Equinculture,Tech. specialization holder,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,130.0,130.0,6,4,12.0,6,4,10.75,66.7,11.38,Sedang (50-75%),16.2,0.3,-0.92
STD-4122,Enrolled,Masih Aktif,,69.7,Tinggi,Veterinary Nursing,Change of course,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,100.0,127.0,6,4,11.75,6,3,13.666666666666666,58.3,12.71,Sedang (50-75%),13.9,-0.3,0.79
STD-4409,Enrolled,Masih Aktif,,69.5,Tinggi,Management,1st phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,118.8,123.0,5,3,10.666666666666666,5,2,12.5,50.0,11.58,Rendah (25-50%),7.6,2.6,0.32
STD-3781,Enrolled,Masih Aktif,,69.2,Tinggi,Equinculture,Change of course,Reguler (Siang),Perempuan,21-23,21,Single,Ya,Lunas,Tidak,Tidak,Tidak,Internasional,120.0,120.0,5,5,13.2,5,2,12.5,70.0,12.85,Sedang (50-75%),10.8,1.4,1.74
STD-3897,Enrolled,Masih Aktif,,68.8,Tinggi,Equinculture,2nd phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,130.0,137.0,6,5,13.6,6,4,14.25,75.0,13.92,Sedang (50-75%),12.4,0.5,1.79
STD-4054,Enrolled,Masih Aktif,,68.8,Tinggi,Agronomy,Short cycle holder,Reguler (Siang),Laki-laki,21-23,21,Single,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,130.0,130.0,12,10,11.8,12,9,11.444444444444445,79.2,11.62,Baik (>75%),8.9,1.4,3.51
STD-3846,Enrolled,Masih Aktif,,68.8,Tinggi,Advertising & Marketing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,118.3,127.0,6,6,12.333333333333334,6,3,12.0,75.0,12.17,Sedang (50-75%),13.9,-0.3,0.79
STD-3998,Enrolled,Masih Aktif,,68.8,Tinggi,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,150.0,150.0,5,1,13.0,5,3,15.333333333333334,40.0,14.17,Rendah (25-50%),12.7,3.7,-1.7
STD-3987,Enrolled,Masih Aktif,,68.8,Tinggi,Management (evening),Over 23 years old,Kelas Malam,Perempuan,28-35,34,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,170.0,120.0,5,2,11.5,5,4,11.75,60.0,11.62,Sedang (50-75%),9.4,-0.8,-3.12
STD-4388,Enrolled,Masih Aktif,,68.6,Tinggi,Animation & Multimedia,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,143.9,125.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),15.5,2.8,-4.06
STD-3737,Enrolled,Masih Aktif,,68.4,Tinggi,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,126.7,133.0,7,4,12.45,7,5,11.7,64.3,12.08,Sedang (50-75%),16.2,0.3,-0.92
STD-4241,Enrolled,Masih Aktif,,67.2,Tinggi,Management,Change of course,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,126.1,131.0,5,0,0.0,5,4,13.25,40.0,6.62,Rendah (25-50%),16.2,0.3,-0.92
STD-3912,Enrolled,Masih Aktif,,67.0,Tinggi,Tourism,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.5,125.0,6,5,11.0,6,3,10.333333333333334,66.7,10.67,Sedang (50-75%),9.4,-0.8,-3.12
STD-3769,Enrolled,Masih Aktif,,67.0,Tinggi,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.9,126.0,6,4,11.8,6,4,12.2,66.7,12.0,Sedang (50-75%),12.4,0.5,1.79
STD-3639,Enrolled,Masih Aktif,,66.8,Tinggi,Management (evening),2nd phase - general,Kelas Malam,Perempuan,24-27,24,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,134.1,154.0,5,2,11.5,5,3,14.333333333333334,50.0,12.92,Rendah (25-50%),7.6,2.6,0.32
STD-4255,Enrolled,Masih Aktif,,66.8,Tinggi,Nursing,Change of course,Reguler (Siang),Perempuan,>35,38,Divorced,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,103.7,130.0,8,5,13.126,8,5,13.126,62.5,13.13,Sedang (50-75%),10.8,1.4,1.74
STD-3890,Enrolled,Masih Aktif,,66.5,Tinggi,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,141.7,134.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),7.6,2.6,0.32
STD-3851,Enrolled,Masih Aktif,,66.4,Tinggi,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,113.4,120.0,6,4,11.5,6,3,13.75,58.3,12.62,Sedang (50-75%),11.1,0.6,2.02
STD-3699,Enrolled,Masih Aktif,,66.2,Tinggi,Basic Education,2nd phase - general,Reguler (Siang),Perempuan,21-23,22,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,122.5,134.0,6,5,13.166666666666666,6,5,12.4,83.3,12.78,Baik (>75%),15.5,2.8,-4.06
STD-3939,Enrolled,Masih Aktif,,66.2,Tinggi,Informatics Engineering,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Menunggak,Ya,Tidak,Tidak,Domestik,143.4,150.0,5,5,14.2,5,5,14.2,100.0,14.2,Baik (>75%),8.9,1.4,3.51
STD-4057,Enrolled,Masih Aktif,,66.1,Tinggi,Management,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,126.3,135.0,5,2,13.5,5,3,12.333333333333334,50.0,12.92,Rendah (25-50%),8.9,1.4,3.51
STD-4284,Enrolled,Masih Aktif,,65.7,Tinggi,Animation & Multimedia,Change of course,Reguler (Siang),Laki-laki,21-23,22,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,121.6,144.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),13.9,-0.3,0.79
STD-3715,Enrolled,Masih Aktif,,65.5,Tinggi,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,140.0,6,6,12.666666666666666,6,2,13.0,66.7,12.83,Sedang (50-75%),13.9,-0.3,0.79
STD-3852,Enrolled,Masih Aktif,,65.4,Tinggi,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,103.5,107.0,6,3,11.2,6,4,12.0,58.3,11.6,Sedang (50-75%),16.2,0.3,-0.92
STD-3879,Enrolled,Masih Aktif,,65.0,Tinggi,Informatics Engineering,2nd phase - general,Reguler (Siang),Laki-laki,21-23,21,Married,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,122.9,126.0,5,4,13.2,5,4,14.25,80.0,13.72,Baik (>75%),7.6,2.6,0.32
STD-3826,Enrolled,Masih Aktif,,65.0,Tinggi,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,127.5,138.0,7,5,12.94,7,5,13.76,71.4,13.35,Sedang (50-75%),16.2,0.3,-0.92
STD-4206,Enrolled,Masih Aktif,,64.8,Tinggi,Management,1st phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,116.4,122.0,5,3,11.25,5,3,11.0,60.0,11.12,Sedang (50-75%),15.5,2.8,-4.06
STD-3992,Enrolled,Masih Aktif,,64.8,Tinggi,Basic Education,3rd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.7,123.0,6,5,12.666666666666666,6,5,11.0,83.3,11.83,Baik (>75%),15.5,2.8,-4.06
STD-4200,Enrolled,Masih Aktif,,64.8,Tinggi,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,117.8,130.0,5,2,10.0,5,3,11.333333333333334,50.0,10.67,Rendah (25-50%),7.6,2.6,0.32
STD-3925,Enrolled,Masih Aktif,,64.7,Tinggi,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.2,124.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),10.8,1.4,1.74
STD-3777,Enrolled,Masih Aktif,,64.6,Tinggi,Management,Change of institution/course,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,120.0,130.0,5,5,12.8,5,3,12.666666666666666,80.0,12.73,Baik (>75%),11.1,0.6,2.02
STD-4227,Enrolled,Masih Aktif,,64.6,Tinggi,Management,2nd phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,99.0,110.0,5,5,11.0,5,3,11.428571428571429,80.0,11.21,Baik (>75%),10.8,1.4,1.74
STD-3904,Enrolled,Masih Aktif,,64.3,Tinggi,Communication Design,1st phase - Madeira,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,122.5,133.0,6,1,11.0,6,4,11.0,41.7,11.0,Rendah (25-50%),7.6,2.6,0.32
STD-3803,Enrolled,Masih Aktif,,64.2,Tinggi,Management (evening),Over 23 years old,Kelas Malam,Laki-laki,28-35,34,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,145.6,130.0,5,4,11.75,5,4,10.833333333333334,80.0,11.29,Baik (>75%),13.9,-0.3,0.79
STD-4201,Enrolled,Masih Aktif,,64.2,Tinggi,Tourism,2nd phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.1,121.0,6,6,11.166666666666666,6,3,14.666666666666666,75.0,12.92,Sedang (50-75%),7.6,2.6,0.32
STD-3951,Enrolled,Masih Aktif,,64.0,Tinggi,Informatics Engineering,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,111.1,117.0,5,5,11.8,5,3,11.5,80.0,11.65,Baik (>75%),11.1,0.6,2.02
STD-4003,Enrolled,Masih Aktif,,63.9,Tinggi,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,130.0,130.0,6,3,11.75,6,5,12.333333333333334,66.7,12.04,Sedang (50-75%),12.4,0.5,1.79
STD-4399,Enrolled,Masih Aktif,,63.7,Tinggi,Veterinary Nursing,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,118.9,123.0,5,3,14.0,5,3,12.666666666666666,60.0,13.33,Sedang (50-75%),7.6,2.6,0.32
STD-3687,Enrolled,Masih Aktif,,63.1,Tinggi,Social Service,Change of course,Reguler (Siang),Perempuan,>35,36,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,110.0,110.0,16,13,10.692307692307692,13,9,12.307692307692308,75.9,11.5,Baik (>75%),15.5,2.8,-4.06
STD-4037,Enrolled,Masih Aktif,,63.1,Tinggi,Informatics Engineering,3rd phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,125.2,136.0,5,5,11.833333333333334,5,5,14.714285714285714,100.0,13.27,Baik (>75%),12.4,0.5,1.79
STD-3812,Enrolled,Masih Aktif,,62.9,Tinggi,Basic Education,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,108.8,114.0,7,5,11.4,7,6,13.333333333333334,78.6,12.37,Baik (>75%),13.9,-0.3,0.79
STD-4391,Enrolled,Masih Aktif,,62.9,Tinggi,Management (evening),Over 23 years old,Kelas Malam,Perempuan,24-27,25,Single,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,130.0,140.0,5,4,11.25,5,4,12.0,80.0,11.62,Baik (>75%),12.7,3.7,-1.7
STD-4044,Enrolled,Masih Aktif,,62.8,Tinggi,Advertising & Marketing,Change of course,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,120.5,132.0,6,4,12.5,6,4,13.25,66.7,12.88,Sedang (50-75%),13.9,-0.3,0.79
STD-4210,Enrolled,Masih Aktif,,62.7,Tinggi,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,118.4,124.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),7.6,2.6,0.32
STD-4124,Enrolled,Masih Aktif,,62.5,Tinggi,Veterinary Nursing,Over 23 years old,Reguler (Siang),Perempuan,24-27,26,Single,Tidak,Menunggak,Tidak,Tidak,Tidak,Domestik,120.0,130.0,6,6,15.428571428571429,6,5,14.5,91.7,14.96,Baik (>75%),11.1,0.6,2.02
STD-4413,Enrolled,Masih Aktif,,62.2,Tinggi,Management (evening),Over 23 years old,Kelas Malam,Perempuan,28-35,30,Divorced,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,146.2,150.0,5,3,10.333333333333334,5,4,12.8,70.0,11.57,Sedang (50-75%),12.4,0.5,1.79
STD-3724,Enrolled,Masih Aktif,,61.9,Tinggi,Management,2nd phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,116.9,126.0,5,3,11.666666666666666,5,3,11.666666666666666,60.0,11.67,Sedang (50-75%),12.7,3.7,-1.7
STD-3928,Enrolled,Masih Aktif,,61.9,Tinggi,Management,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,117.0,117.0,5,4,10.75,5,4,12.25,80.0,11.5,Baik (>75%),12.4,0.5,1.79
STD-3825,Enrolled,Masih Aktif,,61.8,Tinggi,Management,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,107.8,112.0,5,3,10.333333333333334,5,3,14.428571428571429,60.0,12.38,Sedang (50-75%),10.8,1.4,1.74
STD-3682,Enrolled,Masih Aktif,,61.7,Tinggi,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,125.0,132.0,6,5,12.6,6,5,11.4,83.3,12.0,Baik (>75%),9.4,-0.8,-3.12
STD-3944,Enrolled,Masih Aktif,,61.4,Tinggi,Management,Over 23 years old,Reguler (Siang),Perempuan,24-27,24,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Internasional,134.8,133.1,5,2,10.5,5,4,10.0,60.0,10.25,Sedang (50-75%),16.2,0.3,-0.92
STD-4139,Enrolled,Masih Aktif,,61.3,Tinggi,Advertising & Marketing,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,111.3,120.0,5,3,11.333333333333334,5,4,11.0,70.0,11.17,Sedang (50-75%),9.4,-0.8,-3.12
STD-3808,Enrolled,Masih Aktif,,61.2,Tinggi,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,121.6,124.0,6,5,12.333333333333334,6,5,10.6,83.3,11.47,Baik (>75%),15.5,2.8,-4.06
STD-4244,Enrolled,Masih Aktif,,60.9,Tinggi,Basic Education,1st phase - Madeira,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.1,134.0,6,5,12.2,6,5,11.8,83.3,12.0,Baik (>75%),10.8,1.4,1.74
STD-4016,Enrolled,Masih Aktif,,60.8,Tinggi,Journalism & Comm,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,130.2,133.0,6,5,12.6,10,8,11.0,81.2,11.8,Baik (>75%),8.9,1.4,3.51
STD-3815,Enrolled,Masih Aktif,,60.5,Tinggi,Management,Change of course,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,113.2,123.0,10,6,11.166666666666666,10,7,10.571428571428571,65.0,10.87,Sedang (50-75%),7.6,2.6,0.32
STD-3920,Enrolled,Masih Aktif,,60.3,Tinggi,Animation & Multimedia,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,152.5,136.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),13.9,-0.3,0.79
STD-4423,Enrolled,Masih Aktif,,60.3,Tinggi,Communication Design,Change of course,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,133.4,125.0,6,4,13.0,6,5,12.2,75.0,12.6,Sedang (50-75%),13.9,-0.3,0.79
STD-3999,Enrolled,Masih Aktif,,60.3,Tinggi,Animation & Multimedia,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,134.8,133.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),12.4,0.5,1.79
STD-4018,Enrolled,Masih Aktif,,60.2,Tinggi,Tourism,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,121.2,118.0,6,3,10.666666666666666,6,4,12.0,58.3,11.33,Sedang (50-75%),15.5,2.8,-4.06
STD-3654,Enrolled,Masih Aktif,,60.0,Sedang,Management,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,115.3,123.0,5,3,13.0,5,3,11.0,60.0,12.0,Sedang (50-75%),8.9,1.4,3.51
STD-3910,Enrolled,Masih Aktif,,59.8,Sedang,Nursing,1st phase - general,Reguler (Siang),Laki-laki,21-23,22,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,99.0,133.1,7,6,12.833333333333334,8,6,12.5,80.0,12.67,Baik (>75%),16.2,0.3,-0.92
STD-4004,Enrolled,Masih Aktif,,59.5,Sedang,Animation & Multimedia,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,143.3,137.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),9.4,-0.8,-3.12
STD-3759,Enrolled,Masih Aktif,,59.4,Sedang,Advertising & Marketing,Change of course,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,138.5,142.0,6,5,13.8,6,5,12.4,83.3,13.1,Baik (>75%),13.9,-0.3,0.79
STD-4385,Enrolled,Masih Aktif,,59.0,Sedang,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,140.0,140.0,6,6,12.666666666666666,6,4,11.5,83.3,12.08,Baik (>75%),13.9,-0.3,0.79
STD-4086,Enrolled,Masih Aktif,,59.0,Sedang,Animation & Multimedia,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,163.6,165.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),12.4,0.5,1.79
STD-4015,Enrolled,Masih Aktif,,58.7,Sedang,Informatics Engineering,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,130.2,126.0,5,5,10.2,5,3,12.0,80.0,11.1,Baik (>75%),10.8,1.4,1.74
STD-4310,Enrolled,Masih Aktif,,58.7,Sedang,Basic Education,1st phase - general,Reguler (Siang),Perempuan,21-23,23,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,112.6,122.0,6,5,13.6,6,5,11.6,83.3,12.6,Baik (>75%),7.6,2.6,0.32
STD-3959,Enrolled,Masih Aktif,,58.7,Sedang,Nursing,Over 23 years old,Reguler (Siang),Perempuan,>35,39,Married,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,109.0,133.1,7,5,12.16,7,5,12.16,71.4,12.16,Sedang (50-75%),7.6,2.6,0.32
STD-3853,Enrolled,Masih Aktif,,58.4,Sedang,Basic Education,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,126.0,126.0,6,5,13.0,6,5,10.4,83.3,11.7,Baik (>75%),7.6,2.6,0.32
STD-4098,Enrolled,Masih Aktif,,58.2,Sedang,Basic Education,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.2,118.0,6,5,13.4,6,5,12.0,83.3,12.7,Baik (>75%),7.6,2.6,0.32
STD-4195,Enrolled,Masih Aktif,,58.2,Sedang,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,126.9,129.0,6,5,12.2,6,4,11.5,75.0,11.85,Sedang (50-75%),7.6,2.6,0.32
STD-3685,Enrolled,Masih Aktif,,58.1,Sedang,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,125.9,129.0,5,4,12.0,5,3,12.0,70.0,12.0,Sedang (50-75%),9.4,-0.8,-3.12
STD-4381,Enrolled,Masih Aktif,,58.1,Sedang,Veterinary Nursing,Over 23 years old,Reguler (Siang),Perempuan,24-27,27,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,148.2,133.1,6,6,12.125,6,5,12.0,91.7,12.06,Baik (>75%),12.4,0.5,1.79
STD-3756,Enrolled,Masih Aktif,,57.6,Sedang,Tourism,1st phase - general,Reguler (Siang),Laki-laki,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,137.2,154.0,6,3,10.0,6,5,10.8,66.7,10.4,Sedang (50-75%),15.5,2.8,-4.06
STD-4376,Enrolled,Masih Aktif,,57.5,Sedang,Tourism,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Internasional,110.3,118.0,6,5,12.6,6,5,11.8,83.3,12.2,Baik (>75%),11.1,0.6,2.02
STD-3811,Enrolled,Masih Aktif,,57.5,Sedang,Communication Design,Change of institution/course,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.0,117.0,6,5,12.2,6,4,12.6,75.0,12.4,Sedang (50-75%),8.9,1.4,3.51
STD-3982,Enrolled,Masih Aktif,,57.4,Sedang,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,140.0,6,6,14.285714285714286,6,3,13.0,75.0,13.64,Sedang (50-75%),13.9,-0.3,0.79
STD-4249,Enrolled,Masih Aktif,,57.4,Sedang,Management,3rd phase - general,Reguler (Siang),Perempuan,24-27,24,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,101.8,100.0,5,5,10.8,5,2,11.0,70.0,10.9,Sedang (50-75%),10.8,1.4,1.74
STD-4288,Enrolled,Masih Aktif,,57.4,Sedang,Informatics Engineering,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Menunggak,Ya,Tidak,Tidak,Domestik,129.8,148.0,5,5,15.0,5,5,14.2,100.0,14.6,Baik (>75%),8.9,1.4,3.51
STD-4092,Enrolled,Masih Aktif,,57.0,Sedang,Management,3rd phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,108.7,115.0,5,3,12.0,5,3,12.666666666666666,60.0,12.33,Sedang (50-75%),9.4,-0.8,-3.12
